period,fiscal_year,fiscal_quarter,bu,region,account_code,account_name,account_category,amount_usd_mn,source
2024-04,FY2024,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.78,SAP-BPC
2024-04,FY2024,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.625,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,20.222,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.667,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-15.889,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.311,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.867,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.156,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.289,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.693,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.462,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.444,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.867,SAP-BPC
2024-04,FY2024,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.806,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,24.266,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.4,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.066,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.773,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.04,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6300,R&D,Opex,-1.387,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6400,Travel,Opex,-0.347,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.832,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.555,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.733,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.04,SAP-BPC
2024-04,FY2024,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.167,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,4000,Product Revenue,Revenue,26.356,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.295,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-20.708,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.012,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6200,Marketing,Opex,-1.13,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6300,R&D,Opex,-1.506,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6400,Travel,Opex,-0.377,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.904,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.602,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.883,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.13,SAP-BPC
2024-05,FY2024,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.353,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,29.284,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,12.55,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-23.009,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.347,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.255,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6300,R&D,Opex,-1.673,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6400,Travel,Opex,-0.418,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.004,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.669,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.092,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.255,SAP-BPC
2024-05,FY2024,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.615,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,4000,Product Revenue,Revenue,35.141,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.06,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-27.611,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.016,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6200,Marketing,Opex,-1.506,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6300,R&D,Opex,-2.008,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6400,Travel,Opex,-0.502,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.205,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.803,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.51,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.506,SAP-BPC
2024-05,FY2024,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.138,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,4000,Product Revenue,Revenue,36.898,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,4100,Service Revenue,Revenue,15.814,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-28.991,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.217,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6200,Marketing,Opex,-1.581,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6300,R&D,Opex,-2.108,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6400,Travel,Opex,-0.527,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.265,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.843,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.636,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.581,SAP-BPC
2024-05,FY2024,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.294,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,40.998,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,17.571,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.213,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.685,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.757,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6300,R&D,Opex,-2.343,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6400,Travel,Opex,-0.586,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.406,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.937,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.928,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.757,SAP-BPC
2024-05,FY2024,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.661,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,4000,Product Revenue,Revenue,49.198,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,4100,Service Revenue,Revenue,21.085,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-38.655,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.623,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6200,Marketing,Opex,-2.108,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6300,R&D,Opex,-2.811,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6400,Travel,Opex,-0.703,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.687,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.125,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.514,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.108,SAP-BPC
2024-05,FY2024,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.393,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,18.449,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,7.907,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.496,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.108,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.791,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6300,R&D,Opex,-1.054,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6400,Travel,Opex,-0.264,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.633,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.422,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.318,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.791,SAP-BPC
2024-05,FY2024,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.647,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,20.499,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.785,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.106,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.343,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.879,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.171,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.293,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.703,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.469,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.464,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.879,SAP-BPC
2024-05,FY2024,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.83,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,24.599,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.542,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.328,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.811,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.054,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6300,R&D,Opex,-1.406,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6400,Travel,Opex,-0.351,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.843,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.562,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.757,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.054,SAP-BPC
2024-05,FY2024,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.196,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,4000,Product Revenue,Revenue,26.712,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,4100,Service Revenue,Revenue,11.448,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,5000,Cost of Goods Sold,COGS,-20.988,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6100,Salaries & Wages,Opex,-3.053,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6200,Marketing,Opex,-1.145,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6300,R&D,Opex,-1.526,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6400,Travel,Opex,-0.382,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.916,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,6600,General & Admin,Opex,-0.611,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,7100,Depreciation,D&A,-1.908,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,8100,Interest Expense,Finance,-1.145,SAP-BPC
2024-06,FY2024,Q2,Electronics,APAC,9100,Income Tax,Tax,-2.385,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,4000,Product Revenue,Revenue,29.68,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,4100,Service Revenue,Revenue,12.72,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-23.32,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.392,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6200,Marketing,Opex,-1.272,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6300,R&D,Opex,-1.696,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6400,Travel,Opex,-0.424,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.018,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,6600,General & Admin,Opex,-0.678,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,7100,Depreciation,D&A,-2.12,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,8100,Interest Expense,Finance,-1.272,SAP-BPC
2024-06,FY2024,Q2,Electronics,EMEA,9100,Income Tax,Tax,-2.65,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,4000,Product Revenue,Revenue,35.616,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,4100,Service Revenue,Revenue,15.264,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,5000,Cost of Goods Sold,COGS,-27.984,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6100,Salaries & Wages,Opex,-4.07,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6200,Marketing,Opex,-1.526,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6300,R&D,Opex,-2.035,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6400,Travel,Opex,-0.509,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.221,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,6600,General & Admin,Opex,-0.814,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,7100,Depreciation,D&A,-2.544,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,8100,Interest Expense,Finance,-1.526,SAP-BPC
2024-06,FY2024,Q2,Electronics,Americas,9100,Income Tax,Tax,-3.18,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,4000,Product Revenue,Revenue,37.397,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,4100,Service Revenue,Revenue,16.027,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,5000,Cost of Goods Sold,COGS,-29.383,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6100,Salaries & Wages,Opex,-4.274,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6200,Marketing,Opex,-1.603,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6300,R&D,Opex,-2.137,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6400,Travel,Opex,-0.534,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6500,IT & Infrastructure,Opex,-1.282,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,6600,General & Admin,Opex,-0.855,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,7100,Depreciation,D&A,-2.671,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,8100,Interest Expense,Finance,-1.603,SAP-BPC
2024-06,FY2024,Q2,Automotive,APAC,9100,Income Tax,Tax,-3.339,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,4000,Product Revenue,Revenue,41.552,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,4100,Service Revenue,Revenue,17.808,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,5000,Cost of Goods Sold,COGS,-32.648,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6100,Salaries & Wages,Opex,-4.749,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6200,Marketing,Opex,-1.781,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6300,R&D,Opex,-2.374,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6400,Travel,Opex,-0.594,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6500,IT & Infrastructure,Opex,-1.425,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,6600,General & Admin,Opex,-0.95,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,7100,Depreciation,D&A,-2.968,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,8100,Interest Expense,Finance,-1.781,SAP-BPC
2024-06,FY2024,Q2,Automotive,EMEA,9100,Income Tax,Tax,-3.71,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,4000,Product Revenue,Revenue,49.862,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,4100,Service Revenue,Revenue,21.37,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,5000,Cost of Goods Sold,COGS,-39.178,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6100,Salaries & Wages,Opex,-5.699,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6200,Marketing,Opex,-2.137,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6300,R&D,Opex,-2.849,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6400,Travel,Opex,-0.712,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6500,IT & Infrastructure,Opex,-1.71,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,6600,General & Admin,Opex,-1.14,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,7100,Depreciation,D&A,-3.562,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,8100,Interest Expense,Finance,-2.137,SAP-BPC
2024-06,FY2024,Q2,Automotive,Americas,9100,Income Tax,Tax,-4.452,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,4000,Product Revenue,Revenue,18.698,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,4100,Service Revenue,Revenue,8.014,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,5000,Cost of Goods Sold,COGS,-14.692,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6100,Salaries & Wages,Opex,-2.137,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6200,Marketing,Opex,-0.801,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6300,R&D,Opex,-1.068,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6400,Travel,Opex,-0.267,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6500,IT & Infrastructure,Opex,-0.641,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,6600,General & Admin,Opex,-0.427,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,7100,Depreciation,D&A,-1.336,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,8100,Interest Expense,Finance,-0.801,SAP-BPC
2024-06,FY2024,Q2,Healthcare,APAC,9100,Income Tax,Tax,-1.669,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,4000,Product Revenue,Revenue,20.776,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,4100,Service Revenue,Revenue,8.904,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,5000,Cost of Goods Sold,COGS,-16.324,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6100,Salaries & Wages,Opex,-2.374,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6200,Marketing,Opex,-0.89,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6300,R&D,Opex,-1.187,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6400,Travel,Opex,-0.297,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6500,IT & Infrastructure,Opex,-0.712,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,6600,General & Admin,Opex,-0.475,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,7100,Depreciation,D&A,-1.484,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,8100,Interest Expense,Finance,-0.89,SAP-BPC
2024-06,FY2024,Q2,Healthcare,EMEA,9100,Income Tax,Tax,-1.855,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,4000,Product Revenue,Revenue,24.931,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,4100,Service Revenue,Revenue,10.685,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,5000,Cost of Goods Sold,COGS,-19.589,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6100,Salaries & Wages,Opex,-2.849,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6200,Marketing,Opex,-1.068,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6300,R&D,Opex,-1.425,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6400,Travel,Opex,-0.356,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6500,IT & Infrastructure,Opex,-0.855,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,6600,General & Admin,Opex,-0.57,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,7100,Depreciation,D&A,-1.781,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,8100,Interest Expense,Finance,-1.068,SAP-BPC
2024-06,FY2024,Q2,Healthcare,Americas,9100,Income Tax,Tax,-2.226,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,4000,Product Revenue,Revenue,27.068,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,4100,Service Revenue,Revenue,11.601,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,5000,Cost of Goods Sold,COGS,-21.268,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6100,Salaries & Wages,Opex,-3.094,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6200,Marketing,Opex,-1.16,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6300,R&D,Opex,-1.547,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6400,Travel,Opex,-0.387,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6500,IT & Infrastructure,Opex,-0.928,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,6600,General & Admin,Opex,-0.619,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,7100,Depreciation,D&A,-1.933,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,8100,Interest Expense,Finance,-1.16,SAP-BPC
2024-07,FY2024,Q3,Electronics,APAC,9100,Income Tax,Tax,-2.417,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,4000,Product Revenue,Revenue,30.076,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,4100,Service Revenue,Revenue,12.89,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,5000,Cost of Goods Sold,COGS,-23.631,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6100,Salaries & Wages,Opex,-3.437,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6200,Marketing,Opex,-1.289,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6300,R&D,Opex,-1.719,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6400,Travel,Opex,-0.43,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6500,IT & Infrastructure,Opex,-1.031,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,6600,General & Admin,Opex,-0.687,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,7100,Depreciation,D&A,-2.148,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,8100,Interest Expense,Finance,-1.289,SAP-BPC
2024-07,FY2024,Q3,Electronics,EMEA,9100,Income Tax,Tax,-2.685,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,4000,Product Revenue,Revenue,36.091,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,4100,Service Revenue,Revenue,15.468,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,5000,Cost of Goods Sold,COGS,-28.357,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6100,Salaries & Wages,Opex,-4.125,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6200,Marketing,Opex,-1.547,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6300,R&D,Opex,-2.062,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6400,Travel,Opex,-0.516,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6500,IT & Infrastructure,Opex,-1.237,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,6600,General & Admin,Opex,-0.825,SAP-BPC
2024-07,FY2024,Q3,Electronics,Americas,7100,Depreciation,D&A,-2.578,SAP-BPC
